MSISDN_ENCR_INT,DATA_DAYS,MBB_USAGE_DROP_1,VOICE_TOTAL_REV_L30,VOICE_USAGE_DROP_1,TOTAL_REVENUE_DROP_1,ACTIVE_DATA_USER,REFILL_DROP_1,MBB_TOTAL_REV_L30,MBB_TOTAL_USAGE_L30,VOICE_USAGE_L30,LAST_BALANCE,TOTAL_REVENUE_DROP_2,AON,LM_ARPU
462973863,1,40371.681770529714,6.4798,-1.0,-1.0,0.0,7.82806842,0.0,0.0,0.0,12.1474,-1.0,6,0.0
922562130,28,-1.0,0.0,0.8344977366547317,-1.0,0.054761,-1.0,4.8837,17344.753383746516,0.0,3.0,-1.0,188,0.69025
692830016,13,198.32068320054134,0.0,57.311849030080815,957.9504081255373,0.031364,-1.0,0.0,1378.2818861922333,1.99477,-18.7427,-1.0,6,0.0
359012268,26,-1.0,0.0,0.7779906024370509,-1.0,0.0,-1.0,148.1458,14441.181990629615,212.23306,14.6732,-1.0,20,8.5281
948299960,12,28043.5299312262,0.0,5.175439462145103,-1.0,0.0,-1.0,0.0,4223.5933163635655,1.19117,17.5842,-1.0,32,0.0
80106008,28,4101.493706187797,240.7444,-1.0,-1.0,0.524647,-1.0,0.0,0.0,20.0552,7.4967,-1.0,12,463.73232
829846795,19,-1.0,248.7004,47.1531473528448,-1.0,0.023959,5.76875023,0.0,3289.5683683041343,425.93393,14.8257,-1.0,115,547.09448
126012270,1,-1.0,5.5499,9.82793305966749,349.9856302334881,0.012618,4.90487365,60.5749,347.45043333417516,25.21148,20.9106,-1.0,15,17.40775
431984756,28,-1.0,209.2556,-0.44031044671561737,-1.0,0.036577,-1.0,23.3704,15295.390711698015,172.29488,-14.6431,549.2042350093236,44,433.8974
114396580,14,-1.0,7.2238,-1.0,-1.0,0.846941,2.5444072,0.0,0.0,20.54437,-10.1668,-1.0,27,45.68199
847467934,30,-1.0,588.8146,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,13.7201,-1.0,139,107.99648
752108402,26,-1.0,6.7422,61.876421284663,799.9396072649,1.0,-1.0,437.0713,0.0,8.82509,-6.2403,-1.0,6,182.73497
583235222,29,3745.2155796666884,5.5791,30.304558360283824,811.720445755398,0.0,-1.0,8.2272,3373.551133655158,24.76984,11.4079,-1.0,12,0.36119
170030723,12,-1.0,89.2093,7.37422376536164,-1.0,0.0,3.14123048,21.1418,6360.656249961548,1.82506,17.8457,-1.0,6,29.4846
138626343,16,-1.0,59.1236,9.319145544335889,1098.1959067111866,0.026237,4.34426654,9.1461,131.2942278697573,8.26826,1.2639,-1.0,6,0.0
147793848,30,-1.0,8.8144,14.93943338318901,-1.0,0.032943,-1.0,0.0,5010.91352248591,1.43161,2.7389,-1.0,25,7.37176
155560679,7,-1.0,0.0,7.323492179527561,-1.0,0.0,-1.0,21.2786,14859.20492509308,0.0,-6.6617,-1.0,6,0.0
450310554,27,-1.0,199.1195,-1.0,496.75905632055475,0.0,-1.0,19.6828,0.0,76.81795,7.6446,-1.0,22,0.0
449643220,4,23598.157954439037,0.0,4.406261092571272,-1.0,0.832056,-1.0,203.0823,0.0,71.15159,1.4355,-1.0,14,48.386
73454727,30,17605.837538317584,0.0,22.54438222677826,-1.0,1.0,-1.0,26.546,13294.029816664723,0.0,12.097,-1.0,6,7.23667
654589537,14,-1.0,0.0,-1.0,-1.0,0.896008,-1.0,0.0,0.0,20.48699,-1.345,-1.0,9,30.46586
566580746,26,11545.889859700137,0.0,6.327400292837142,830.3205061334933,0.644372,191.91682214,27.1819,0.0,0.0,-2.1888,-1.0,6,0.0
19726561,29,-1.0,225.5311,25.640836393977118,-1.0,0.035508,-1.0,0.0,1163.8023201106703,29.49583,5.8171,-1.0,66,508.55621
942285223,9,-1.0,14.3988,-1.0,166.37070716822834,0.015074,-1.0,0.0,435.821402945356,6.07119,-12.6828,888.7359172354929,6,325.6441
778395972,14,-1.0,840.7732,-1.0,-1.0,0.033902,-1.0,0.0,3735.7238999785895,56.26171,-0.3543,-1.0,44,0.0
164650753,21,-1.0,111.8103,-1.0,-1.0,0.0,-1.0,489.8132,0.0,0.0,-7.4508,-1.0,23,342.60952
421255182,29,46302.215976375046,12.2112,10.692826160996605,-1.0,0.941604,3.61788712,8.6246,0.0,0.0,-0.9807,61.876357082751056,48,92.77929
289165225,12,3757.0015336138513,75.8213,15.64977048117284,413.8745442812451,0.0,-0.88445905,10.4477,161.1071576114731,5.14887,10.5206,-1.0,6,0.0
596656903,6,-1.0,6.8756,-1.0,153.11544750715495,0.0,6.68644527,0.0,134.3955872674816,13.30472,10.2228,762.9961199825888,13,248.72587
123855503,18,5047.74165643283,136.1116,5.151901704883427,-1.0,0.0,-1.0,0.0,5904.051333039961,86.18838,-11.2259,656.6691469246756,12,331.791
48969972,27,29889.963363400708,5.4824,183.4748141471391,-1.0,0.688408,-1.0,1220.0546,0.0,151.60961,-15.0682,604.0757644303909,27,11.52458
65748163,10,9401.36973548782,0.0,11.777561526582316,59.911515948849384,0.669413,-1.0,17.144,1332.1263348426858,214.42631,-10.9483,648.3745391963924,6,44.21378
154773031,23,17279.073712043373,858.0018,-1.0,-1.0,0.07491,-1.0,291.3208,8814.676807330483,64.24835,1.8743,-1.0,6,0.0
481470578,7,29216.90119384464,5.9384,0.3853466854936596,373.14745997842704,0.0,-1.0,0.0,0.0,17.69899,14.6144,-1.0,35,0.0
441378464,29,20189.503642360625,5.7328,-1.0,238.72737528352732,0.259844,-1.0,823.7143,0.0,17.91175,-10.1084,-1.0,77,0.0
842962637,30,-1.0,0.0,0.4937628262081697,-1.0,0.0,4.45207071,13.6094,0.0,104.63668,-10.0432,-1.0,11,11.09862
487912278,17,37047.61732190148,0.0934,5.75451437795348,168.97027828932696,1.0,2.5977517,17.9532,0.0,13.70314,9.3549,-1.0,21,0.0
125429898,5,-1.0,10.6989,1.5658232852491094,310.30864978294113,0.242614,1.07361664,5.2972,1842.6216472307399,12.14274,10.6292,103.79527370320888,25,0.0
568613704,13,-1.0,8.8215,-1.0,759.1350174456971,0.0,-1.0,0.0,509.13786093473465,276.74654,15.5807,597.9789238884462,8,221.1628
215083195,17,4496.757864329797,174.5788,80.62449061202413,-1.0,0.384681,-1.0,356.107,0.0,224.09699,-1.4314,-1.0,29,350.1108
555668709,25,-1.0,851.352,-1.0,1126.9282282728968,0.0,8.67757479,0.0,68.91415505356615,12.96567,13.2558,-1.0,116,40.4825
186564390,3,-1.0,2.5155,-1.0,219.02833857907382,0.247254,-1.0,5.4878,561.684874865791,0.0,15.8467,-1.0,7,345.55969
646992613,27,39539.02336913648,732.2694,-1.0,-1.0,0.85115,3.45846918,15.8204,0.0,162.47518,15.1521,-1.0,19,696.22666
521530314,27,-1.0,62.1973,1.054184791996216,-1.0,0.30009,-1.0,0.0,12812.269587150085,0.0,11.975,-1.0,124,0.0
759464332,12,-1.0,254.2037,-1.0,-1.0,0.216249,3.71134735,0.0,2732.496330378589,77.48687,-5.8039,-1.0,9,45.78997
112419959,20,1951.6973320951743,3.4365,-1.0,-1.0,0.0,5.02410443,24.8294,11.88616078359641,5.92652,5.7269,-1.0,6,0.0
841397386,13,-1.0,10.3541,-1.0,-1.0,0.0,-1.0,10.886,0.0,31.83318,-3.8729,-1.0,61,185.47335
503097881,17,-1.0,54.6263,-0.5368358974755623,-1.0,0.0,-0.7362891,0.0,7770.24825887646,537.63253,1.7726,166.52209674623478,6,19.22625
263503327,30,-1.0,4.4855,-1.0,168.85288055955974,0.0,-1.0,0.0,26072.913356157085,27.0731,-3.7269,549.7094537660896,8,0.0
439492335,26,-1.0,522.3125,-0.37224782013348534,-1.0,0.011012,6.92797752,4.2981,316.18574143066957,4.22659,-1.5081,-1.0,28,95.37611
118083516,23,6025.141949526803,8.4514,69.04429981642373,-1.0,0.037645,8.98837348,29.2273,0.0,59.32475,-26.7565,67.90293626467928,36,22.02401
265953981,12,2048.8043426785352,10.296,25.672457910679086,-1.0,0.0,-1.0,0.0,6149.952452031879,21.09841,-3.6563,-1.0,6,17.84719
43426058,28,-1.0,0.0,2.0731224623815945,-1.0,0.456277,-1.0,19.1224,0.0,5.9201,2.6352,-1.0,6,0.0
247911875,2,-1.0,3.9597,-1.0,382.01912270646545,0.476685,0.17099696,0.0,977.3748566723993,25.31452,14.3671,492.3761130796863,6,434.69073
216327929,16,-1.0,20.9293,87.11601184402377,-1.0,0.921833,81.68486216,0.0,8697.071641392036,68.34821,0.8372,-1.0,25,652.61973
895216242,28,-1.0,197.809,11.512962556262726,-1.0,0.04117,7.11485903,11.3337,18085.004151161455,20.12583,0.7875,330.1993320746389,34,636.63189
437085925,30,-1.0,7.5499,6.161766196550037,-1.0,0.0,3.55886162,0.0,0.0,21.55392,3.9092,900.9586725969142,11,43.31321
588471573,27,-1.0,11.613,8.189514347662001,695.9531973928364,0.000944,-1.0,11.059,0.0,118.25762,71.1037,-1.0,6,0.0
66507116,9,41199.64571091874,13.348,66.55083138480259,-1.0,0.533316,-1.0,0.0,21787.82988397122,266.59449,11.9855,603.0084902499284,16,0.05514
455220992,1,48109.425951474914,13.9373,-1.0,479.0662730352791,0.565878,9.46241083,679.4321,0.0,0.0,111.1564,-1.0,21,54.53313
53752121,29,48496.82090354132,0.0,0.6966252335845196,-1.0,0.037021,-1.0,32.8438,2046.7929545689476,6.38766,-1.7082,-1.0,6,554.46394
480657010,30,-1.0,12.7576,-1.0,678.8612341629598,0.303649,3.47200248,138.5017,0.0,0.0,328.715,-1.0,6,366.39084
798404362,25,33210.26297784201,12.7371,13.841807520440913,-1.0,0.031929,-1.0,14.5037,0.0,121.06586,9.4111,-1.0,21,0.0
227024853,29,-1.0,0.0,4.172889777098279,-1.0,0.545835,-1.0,2.852,2310.818198634958,164.18751,0.9543,1052.3534705179761,86,153.78232
204207342,30,2466.564466048845,0.0,7.200005733649423,1231.8429443909884,0.1351,81.36657117,210.4538,1118.174948929266,6.11512,-8.1679,-1.0,30,297.055
880460554,20,-1.0,206.0373,29.175684809363233,-1.0,0.037478,-1.0,0.0,0.0,291.71126,4.8778,416.8285530177512,15,714.53801
898375497,29,10424.563800774084,8.2896,-1.0,-1.0,0.65653,-1.0,3.8479,207.958125997458,256.93021,-18.998,-1.0,6,35.65275
708997524,7,-1.0,0.0,-1.0,-1.0,0.421357,4.67420873,23.4505,293.4666159304993,113.24807,-6.5678,98.49393375967801,71,0.0
241636760,14,-1.0,13.5618,71.66887577405852,-1.0,0.013251,-1.0,13.8569,164.4482509815196,223.80578,0.0327,374.0232033366666,133,45.64276
553698543,17,2658.6324892626767,312.2009,-1.0,1407.5560503208649,1.0,-1.0,0.0,139.36980014024937,27.68582,17.7294,-1.0,119,246.68905
779242027,4,-1.0,3.5631,-0.24716523965477766,501.21543172319656,0.000684,4.13605323,34.7788,316.9586721218653,12.36722,9.8438,-1.0,6,0.0
850563807,25,26588.483287202263,3.9527,12.920058769600043,658.0028412888158,0.034314,-1.0,79.4536,2640.306471418973,410.19198,16.3142,-1.0,8,79.52375
148908322,1,-1.0,115.2814,-1.0,-1.0,0.0,2.25699072,206.5673,23301.392691379515,0.0,14.9776,-1.0,12,0.0
597143314,7,25391.50228303996,63.4845,34.18601631338066,1230.7624249823602,0.021185,8.87771907,1313.9187,1931.3738324565102,0.0,8.1387,-1.0,62,44.40257
720490661,9,-1.0,11.7009,7.212841943211945,-1.0,0.036159,-1.0,0.0,2256.9256889042053,101.73527,-9.0428,-1.0,21,611.45071
143237889,25,4399.273096337503,0.0,-1.0,-1.0,0.0,4.28305274,3.3017,2562.5501707278054,26.51707,3.3843,591.3686386965801,8,21.27679
252573283,5,-1.0,10.1651,-1.0,423.7159623480622,0.626571,-1.0,0.0,5462.511879681558,27.16761,-57.6329,-1.0,19,393.49087
533982775,30,-1.0,77.5454,6.615521395879163,219.09108758666224,0.116269,3.67969638,1.5674,2314.549022682077,151.49426,-17.5799,127.2518778332891,10,214.89728
271553779,12,-1.0,660.5475,-1.0,506.6010610375687,0.039595,-0.52999255,9.8568,191.63923813236275,0.0,7.8893,437.92208319268593,103,6.69403
206639991,23,-1.0,6.2121,-0.9008468939476479,-1.0,0.038368,-0.18536374,0.0,5904.5037930649905,123.2451,17.2558,225.06938602478218,9,35.05138
74692159,2,17817.82642573067,0.0,2.7428017929574127,-1.0,0.0,-1.0,10.3047,9969.121870422632,20.24678,5.6388,-1.0,28,0.0
482749698,5,-1.0,9.2303,-1.0,-1.0,0.0,6.34717203,253.9521,3576.1764732543834,47.20163,11.6657,-1.0,22,754.83007
922418365,13,-1.0,64.913,4.234365534604823,1217.0455505885475,0.037189,-1.0,19.4458,12438.607265788167,22.54008,5.3523,893.8265395797916,95,271.34973
830214943,7,-1.0,0.0,-1.0,911.0074716625303,0.0,-0.75944176,0.0,4744.080352343952,546.94753,-14.6909,-1.0,6,0.0
361546354,21,47011.24327645349,12.8643,189.11324040787798,1254.6223910249596,0.0,5.92049457,3.3387,1209.0178545878553,123.3029,-2.9596,191.20003327125914,9,44.51706
801345288,25,27272.22998823469,4.5912,1.2466356944917993,-1.0,0.193937,3.56858873,0.0,0.0,301.36084,-7.8036,-1.0,6,40.84377
2750954,12,-1.0,8.652,42.296569911950876,-1.0,0.735161,-0.82629049,0.0,0.0,16.80755,14.556,452.77939357570415,20,22.58142
186235634,30,5703.2605943315575,7.95,74.71445219331713,1195.7367908710144,0.027194,4.16902188,32.0668,0.0,0.0,-12.1475,-1.0,30,28.1646
232955648,24,-1.0,14.0851,81.58611327919293,614.3006056398674,0.036323,8.27070709,26.3329,0.0,97.15931,-16.9657,-1.0,38,7.67285
350239984,30,23269.768053349882,14.0365,-1.0,370.49110788731895,0.161354,-1.0,26.7118,4.390982573679985,3.54932,16.905,99.81771752648511,29,531.13403
76072072,5,-1.0,0.0,11.90574140472163,1229.69029918424,0.01794,1.61219013,12.871,0.0,86.41496,-15.3692,-1.0,18,419.27842
189996079,4,-1.0,2.3434,3.7363261180555267,12.14458962208945,0.228041,-0.74430719,0.0,17426.027573652733,6.08234,18.9217,-1.0,21,0.0
379839854,7,-1.0,0.0,-1.0,-1.0,0.353627,2.02642118,0.0,0.0,185.33349,9.6964,-1.0,6,0.0
131207894,29,-1.0,0.9383,2.319278938549074,-1.0,0.037381,-1.0,30.4885,11887.276670059364,16.33748,-11.4526,151.44102079553113,64,0.0
734839609,10,6690.451695445904,8.8109,-1.0,-1.0,0.0,-1.0,18.7923,0.0,255.99573,-4.6128,830.4276663844441,6,0.0
47580963,3,-1.0,228.2576,-1.0,-1.0,0.36582,5.6568171,8.6183,251.47747855098257,0.0,12.9937,-1.0,45,388.1124
204333607,19,34838.913569416654,141.0328,-1.0,1240.7728434327937,0.019639,-1.0,0.0,18364.14191401034,293.9667,-17.7373,-1.0,151,0.0
148444845,25,24676.506531717678,10.7864,21.436113512244262,-1.0,0.816322,27.75489092,1085.6185,5302.165896477032,134.42501,148.2838,-1.0,14,771.97219
711118515,9,43008.93113193625,0.0,3.482704419262446,356.24209663807085,0.735197,5.36403869,0.0,6298.819752057011,127.69633,5.1495,36.33628734391949,111,559.1964
922263472,16,-1.0,0.0,15.69026751821535,-1.0,0.0,-1.0,2.0596,0.0,10.23996,16.0337,-1.0,80,0.0
277763270,2,41067.24337983292,0.0,10.73382616092418,949.8915492451646,0.002843,-1.0,0.0,11054.5419772998,17.60903,3.1607,-1.0,14,6.79385
428061934,1,23137.93708758366,0.0,-1.0,-1.0,0.038767,1.86221621,3.921,662.9344771099385,5.43457,-8.4711,912.4444304793449,6,29.51562
739493741,14,-1.0,134.6364,-1.0,814.4128993970784,0.96446,-1.0,0.0,0.0,125.85062,-16.5916,202.9449067880814,65,20.62899
288997566,30,6720.124472357458,10.9702,-1.0,590.8118989179657,0.935731,0.69907552,0.0,0.0,28.56684,20.885,-1.0,16,12.58774
844092637,16,-1.0,394.0661,-1.0,-1.0,0.001001,0.66316899,0.0,9988.11859988002,112.88989,16.7035,-1.0,13,32.23724
856609303,16,-1.0,7.7898,70.39264230183407,-1.0,0.029437,-1.0,0.0,676.1091915062525,0.0,18.2958,-1.0,7,39.89175
694984402,18,-1.0,9.0882,1.1067285293956042,-1.0,0.604986,0.60793461,3.6584,5452.704229466793,97.46189,16.055,849.690084377863,69,41.08634
24017467,30,3649.7634051930763,54.9322,-1.0,-1.0,0.017315,1.79982184,19.1709,3871.324412671008,21.18407,11.6475,-1.0,21,0.0
860175017,21,32304.917642413213,0.0,-1.0,-1.0,0.001097,-1.0,12.1007,0.0,21.40657,1.5538,-1.0,92,0.0
554323060,5,40906.282048151115,5.9688,7.465082092470091,311.106606867934,0.031627,1.36363803,10.6494,2438.8195376014273,23.79678,10.6278,32.93371710990128,23,673.91983
863002651,23,-1.0,2.8004,13.410734228760331,495.8039898001652,0.0,-1.0,296.0639,0.0,0.0,-7.9502,-1.0,38,0.0
551904437,5,-1.0,0.0,-1.0,-1.0,0.194934,-1.0,0.0,0.0,331.83135,-2.6945,156.3568251820619,7,0.0
75853335,16,19969.274740500678,10.3183,-1.0,-1.0,1.0,-1.0,14.0578,0.0,19.55601,-10.5875,-1.0,6,16.31129
35803026,1,-1.0,4.0804,15.446698150727935,-1.0,0.019196,0.84943138,5.5623,17358.343175416252,0.0,-0.8438,-1.0,6,193.94266
492107829,1,16123.749872371049,13.417,-1.0,135.19162557995122,0.826414,-1.0,0.0,10660.926819855657,8.33035,-0.3908,378.55074202062417,7,289.3389
429718913,12,-1.0,7.9353,-1.0,1175.6071980490483,0.436276,123.41130482,0.0,1771.4337819255222,0.0,1.9305,-1.0,117,17.38355
215236143,30,-1.0,92.3909,-1.0,216.92226437256366,0.958315,404.07862008,0.0,3787.0222078497764,364.88839,5.4362,463.62448911579474,49,24.54607
150210233,10,-1.0,142.7257,-1.0,105.9681875496434,0.86092,-1.0,141.2841,585.4104015346662,16.82578,-4.9903,76.73911002869747,6,0.0
97868773,1,11813.913470543888,3.2299,30.020027540631897,-1.0,0.961556,-1.0,0.0,9032.025320988241,80.45133,10.6853,74.92522967508448,55,265.13807
653279394,30,33632.477241330416,11.1784,-0.20632108362961854,-1.0,0.021409,-1.0,0.0,10867.719768166098,64.59273,-7.2255,796.7641914266374,22,219.85252
15821076,28,37985.08883059724,0.0,-1.0,-1.0,0.011449,-1.0,16.0755,4222.663006470374,7.47882,4.7982,-1.0,71,0.0
889553548,28,-1.0,46.8898,-1.0,344.0237750450442,0.339854,3.36235256,0.0,0.0,117.11957,-12.2225,1006.7960631863436,6,106.32606
214347241,28,19632.164569250086,7.6375,13.925484773645842,-1.0,0.180659,-1.0,8.5084,197.56354005627682,0.0,0.8077,914.5807516620707,11,4.08602
176852893,23,-1.0,6.0642,1.7948125253472187,-1.0,0.231645,7.71413248,297.2534,7266.351015748698,8.28792,13.5727,-1.0,9,14.30906
942500316,16,6863.946002624478,10.8475,11.16946448014634,1025.727820185434,0.001076,3.95831419,0.0,15978.707559888091,4.45606,4.7271,333.0075527198333,79,0.0
111271566,17,38513.26202048854,0.0,5.130146961705305,293.2342409320303,0.91891,49.40574315,0.0,7701.630824393443,18.33061,-5.9787,-1.0,12,401.31911
187866316,19,24716.722929063933,410.5319,16.466429342477603,612.1625815611008,0.010384,-1.0,234.7495,3283.9455526735765,51.70804,3.8121,585.0751213040646,70,0.0
298253217,30,10533.049860543222,8.8316,3.357301626184242,-1.0,0.924027,-1.0,9.8604,0.0,0.0,11.9866,-1.0,15,37.49287
725711142,23,21261.903843393142,14.7681,29.68185467769482,-1.0,0.0,3.41747788,0.0,0.0,24.55392,12.0406,-1.0,17,275.45607
576264952,30,-1.0,48.1262,81.12663874217422,909.277124343601,0.302816,-1.0,0.0,368.64030904296965,78.182,4.3625,-1.0,56,425.77999
784958480,28,-1.0,148.2348,9.834330320949503,-1.0,0.688066,-1.0,224.5901,2582.17023043654,21.67401,-14.0671,368.75547609447716,15,0.0
341076344,30,30731.11812151932,10.1177,3.8096077837697226,-1.0,0.617208,8.56506845,20.5668,0.0,251.8979,5.8747,-1.0,119,21.46815
586634126,21,-1.0,13.0246,13.191718401098553,-1.0,0.018311,-1.0,26.9314,0.0,0.0,-7.5931,-1.0,6,234.34754
736308131,30,656.2778527774797,0.2213,8.485003444239531,-1.0,0.321964,-1.0,338.1792,0.0,103.96966,-2.6963,329.27547917785364,16,0.0
184677796,12,17790.017921203107,12.0259,0.38210286792479753,-1.0,0.358101,7.46864039,0.0,2615.8684114662155,309.91587,6.6923,-1.0,63,10.17036
925694928,3,30244.64224611343,387.141,13.041630048914444,458.42588839965345,0.857171,4.68047127,0.0,0.0,346.51904,-9.2421,-1.0,33,54.20881
847534079,7,-1.0,4.0186,12.874668500421464,569.8096413647912,0.10639,-1.0,16.6341,0.0,2.6506,-33.8582,83.37904566518034,21,447.04909
269065368,26,12863.88063374478,36.2842,15.484720306748116,-1.0,0.212291,-1.0,357.939,14396.645300950977,17.24447,11.076,-1.0,33,112.63252
458556488,1,1088.2283574505223,0.0,1.7085981966808959,-1.0,0.790776,-1.0,5.9937,0.0,55.06439,1.3066,436.0270430570365,6,31.35873
102805518,18,-1.0,10.6221,-1.0,-1.0,0.662283,6.30677835,486.6667,23313.102397202965,94.28485,151.1805,-1.0,6,133.18256
385047429,1,18576.357125944614,7.3667,53.750397090696204,-1.0,0.789395,5.08919523,0.0,155.5052965166579,210.56645,-14.1222,-1.0,33,194.50168
243277190,29,-1.0,0.0,16.913076851745128,774.8737591793101,0.0,-1.0,11.141,0.0,303.7511,2.4214,94.6486345213416,9,0.0
157531137,16,-1.0,0.0,41.28880372124391,991.5174493398868,0.004931,1.17990403,11.6565,606.6897234783768,112.67182,-10.6398,656.6052544269781,21,104.47823
258107503,27,22051.416442004273,0.0,0.6826102713600817,739.3262771544421,0.0132,-0.58398578,0.0,0.0,167.66013,11.1045,-1.0,135,631.01989
542509369,28,-1.0,14.6282,16.71818193057988,667.3343700807378,0.034317,-1.0,0.0,15792.053802598242,27.98337,14.875,-1.0,126,48.87892
667628982,21,-1.0,0.0,9.697878417866992,673.6591361063095,0.324203,-1.0,14.1578,0.0,15.93476,-4.0333,225.2400555795364,30,0.0
740424798,25,39085.45195921667,9.5829,42.794188173172024,891.3640764728963,0.000469,-1.0,0.0952,749.613687566048,120.52741,-9.9187,875.2209875199712,8,119.81352
75565004,9,16876.44646940279,33.3352,4.907344155977018,-1.0,0.034884,-1.0,7.044,0.0,24.12324,-54.799,-1.0,61,1383.98446
195393362,22,18698.13669477781,91.3659,14.468937236559455,-1.0,0.024039,-1.0,2.5238,154.29535361273832,244.33147,1.0387,586.9286774095775,53,781.74561
881832991,4,25238.004217816488,0.1841,-1.0,489.0577381716622,0.005086,-0.73644817,239.9878,3133.0040875344985,29.97616,5.5196,-1.0,17,28.71088
504641191,12,-1.0,160.6851,-1.0,497.1423194068177,0.009387,-1.0,0.0,18201.333776572017,40.35212,4.4445,-1.0,6,183.93032
300770676,26,13530.076381966897,0.0,-1.0,978.7963459647339,0.747532,-1.0,0.0,4020.8032304267235,0.0,1.6045,-1.0,43,202.5089
405060543,3,36831.011185013864,13.5349,9.175337245011683,-1.0,0.037895,1.34770202,0.0,13579.748505334526,19.04575,2.1994,-1.0,12,44.69127
962075279,29,-1.0,0.8538,-1.0,-1.0,0.826066,-1.0,4.7375,0.0,24.5699,-15.5945,967.1103125715299,33,8.09675
261343793,6,18476.962723794648,0.0,52.71949842416938,-1.0,0.638201,-1.0,831.4927,282.40347917125484,0.0,-8.0212,-1.0,42,33.64799
772967017,14,10182.31957545805,2.1557,13.761925308450275,-1.0,0.623356,-1.0,0.0,0.0,12.93475,-10.2166,-1.0,6,41.80218
285242748,8,39961.63913257919,8.2796,3.9458316048722684,-1.0,0.021498,-1.0,14.6432,14145.533713891966,0.89753,14.0285,-1.0,88,51.8961
649183637,14,27980.865053742385,3.0111,55.58866956162386,-1.0,0.0,3.16643,13.54,3495.3362271837805,102.79761,16.042,184.2924635916323,6,758.72387
153009128,4,18205.55802006645,0.0,-1.0,-1.0,0.014268,-1.0,297.2036,640.6820370624218,0.0,-14.1385,-1.0,92,15.88455
541193616,30,2741.8627541897026,54.634,-1.0,-1.0,0.391083,-1.0,26.5328,22543.487328824176,288.46387,10.8157,44.45169935260071,50,595.65943
857314445,17,4273.587589246899,6.724,11.923544372774183,-1.0,0.007867,4.65238009,239.5025,2555.786277293507,105.01814,1.4061,82.9946447141327,24,34.41843
616261128,30,473.40765303612125,0.0,9.003383953252117,1067.9143773605435,0.761676,-1.0,0.0,393.3895807839074,156.20156,-5.8016,-1.0,220,440.56638
687429843,20,-1.0,0.0,9.103146961184843,427.6127637168337,0.849336,-1.0,0.0,18135.333855006345,192.94195,14.0322,-1.0,6,403.75217
199862078,13,-1.0,98.7824,-1.0,-1.0,0.0,6.16370252,0.0,0.0,0.0,14.3705,-1.0,65,592.97618
220923147,6,46682.77925229585,252.9391,6.105016105684484,429.93477032270425,0.0,-1.0,859.8633,2592.609756157065,15.29905,18.9201,-1.0,25,17.699
152938804,8,-1.0,6.4884,4.829097035009726,-1.0,0.00973,-1.0,0.34,7043.974854319964,117.88791,8.3912,483.88429665429226,6,22.19227
499507757,29,-1.0,1.6926,-1.0,-1.0,0.788158,-1.0,0.0,0.0,65.47059,20.069,-1.0,22,39.13434
105240774,30,8178.956797681335,13.6504,3.6355435979611745,1038.7843972192798,0.535979,3.95109507,29.5665,0.0,316.35778,-12.3861,-1.0,6,0.0
335315884,30,21121.829774718877,536.2662,15.235017908872932,965.7044796652036,1.0,-1.0,11.8246,0.0,17.00977,53.5971,-1.0,289,471.07288
508546054,5,19941.833762854367,8.6715,61.3275981253385,-1.0,0.293454,8.92890031,0.0,5611.238380534192,0.0,4.5729,-1.0,18,46.76554
256992093,20,5701.2905421519135,72.5569,-1.0,-1.0,0.022396,-1.0,8.2754,0.0,0.0,16.5715,681.9838367199695,19,29.4216
392856741,20,28526.923522367484,3.9553,-1.0,537.1550217142178,0.0,-1.0,0.0,2398.5865499746455,22.82125,-8.1808,55.48080049944136,23,512.19179
592374152,24,-1.0,60.8667,8.951091797195199,-1.0,0.0,0.42000594,0.0,0.0,21.24734,11.8805,-1.0,42,0.0
712244798,29,-1.0,0.0,74.1733527248048,-1.0,0.033264,-1.0,2.6944,59461.54397564105,25.44925,-3.1753,483.4290005594343,8,24.74615
608573699,30,19370.05767792529,4.2953,-0.454469731049687,-1.0,0.009297,-1.0,20.7861,0.0,66.3463,7.9325,734.0058742043219,15,0.0
927327586,30,-1.0,0.0,51.23817210788704,-1.0,0.0,-1.0,43.165,5022.851581169045,242.10764,2.8634,-1.0,72,9.67825
523778551,10,2802.9988433859617,2.3505,-1.0,-1.0,0.062932,-1.0,20.216,2041.6707844183227,21.35774,7.5757,147.51840436641132,25,0.0
331538890,22,3703.8010524087113,0.0,-1.0,-1.0,0.524241,-1.0,733.9096,0.0,90.16908,0.4174,436.10767099253275,160,176.31955
399386210,1,-1.0,145.2918,-1.0,-1.0,0.0,6.67096266,0.674,26478.40130301723,330.3206,20.5173,-1.0,13,9.28639
506434953,1,-1.0,177.4417,-1.0,-1.0,0.014826,-1.0,0.0,7348.590285739832,19.00745,5.4785,382.57139549532315,7,562.11464
553107456,22,-1.0,4.9301,72.42033115613826,516.0602088107636,0.0,3.76456911,0.0,9351.006017326932,0.0,10.8709,-1.0,14,633.34616
642415213,20,30043.30546133424,5.281,31.35612272066753,728.0101107467475,0.0,3.47021826,688.0715,7512.85294631702,9.44879,16.864,-1.0,6,1377.94234
632741659,12,26895.24315036841,0.0,-1.0,-1.0,0.015741,-1.0,186.2716,3246.60945466999,23.02602,7.0691,-1.0,14,226.51946
